2/3/2012,Big Miracle,40000000.00,20157300.00
12/21/2012,The Impossible,40000000.00,19019882.00
3/9/2012,A Thousand Words,40000000.00,18450127.00
10/20/2006,Marie Antoinette,40000000.00,15962471.00
10/6/2000,Get Carter,40000000.00,14967182.00
4/21/1995,Kiss of Death,40000000.00,14924355.00
4/26/2002,Life or Something Like It,40000000.00,14448589.00
5/15/1987,Ishtar,40000000.00,14375181.00
2/28/1992,Memoirs of an Invisible Man,40000000.00,14358033.00
10/23/2009,Amelia,40000000.00,14246488.00
10/23/2009,Cirque du Freak: The Vampire's Assistant,40000000.00,14046595.00
5/7/2004,New York Minute,40000000.00,14018364.00
3/12/1999,The Deep End of the Ocean,40000000.00,13432982.00
11/5/2004,Alfie,40000000.00,13395939.00
8/30/2002,FearDotCom,40000000.00,13208023.00
11/7/2008,Soul Men,40000000.00,12082391.00
3/20/2015,The Gunman,40000000.00,10664749.00
8/20/1999,Universal Soldier II: The Return,40000000.00,10447421.00
9/25/2009,Pandorum,40000000.00,10330853.00
9/26/2003,Duplex,40000000.00,9652000.00
8/16/2013,Paranoia,40000000.00,7388654.00
8/1/1980,Raise the Titanic,40000000.00,7000000.00
7/10/2015,Baahubali: The Beginning,40000000.00,6738000.00
1/4/2002,Impostor,40000000.00,6114237.00
11/27/2002,Extreme Ops,40000000.00,4835968.00
4/6/2001,Just Visiting,40000000.00,4777007.00
6/27/2014,Snowpiercer,40000000.00,4563029.00
7/20/2007,Sunshine,40000000.00,3675072.00
3/11/1994,The Hudsucker Proxy,40000000.00,2816518.00
7/1/1986,Pirates,40000000.00,1641825.00
12/12/2008,Delgo,40000000.00,915840.00
9/7/2007,The Hunting Party,40000000.00,876671.00
10/13/2006,Alex Rider: Operation Stormbreaker,40000000.00,659210.00
11/20/2009,Red Cliff,40000000.00,627047.00
9/24/2004,The Last Shot,40000000.00,463730.00
4/2/2010,The Warlords,40000000.00,129078.00
3/16/2007,Nomad,40000000.00,79123.00
4/16/2013,Un monstre à Paris,40000000.00,0.00
12/31/2015,The Crow,40000000.00,0.00
8/14/2009,The Time Traveler's Wife,39000000.00,63414846.00
6/17/1983,Superman III,39000000.00,59950623.00
2/2/2007,Because I Said So,39000000.00,42674040.00
10/5/2012,Frankenweenie,39000000.00,35287788.00
3/29/1996,Sgt. Bilko,39000000.00,30141475.00
9/30/2005,Serenity,39000000.00,25335935.00
2/20/2004,Against the Ropes,39000000.00,5881504.00
8/23/2013,Yi dai zong shi,38600000.00,6594959.00
6/22/2001,The Fast and the Furious,38000000.00,144512310.00
9/27/2002,Sweet Home Alabama,38000000.00,127214072.00
7/24/2009,The Ugly Truth,38000000.00,88915214.00
8/7/2002,Spy Kids 2: The Island of Lost Dreams,38000000.00,85846296.00
11/18/1994,Star Trek: Generations,38000000.00,75510568.00
4/17/2015,Paul Blart: Mall Cop 2,38000000.00,71038190.00
12/19/1997,Mouse Hunt,38000000.00,61834214.00
4/22/2011,Water for Elephants,38000000.00,58709717.00
10/8/2010,Life as We Know It,38000000.00,53374681.00
12/29/1999,The Hurricane,38000000.00,50699241.00
9/6/2013,Riddick,38000000.00,42025135.00
3/23/2001,Heartbreakers,38000000.00,40334024.00
5/24/2002,Enough,38000000.00,39177215.00
2/6/2009,Push,38000000.00,31811527.00
9/20/2013,Rush,38000000.00,26947624.00
5/18/2001,Angel Eyes,38000000.00,24044532.00
12/21/2001,Joe Somebody,38000000.00,22770864.00
3/10/2000,The Ninth Gate,38000000.00,18653746.00
9/27/1996,Extreme Measures,38000000.00,17369541.00
9/7/2001,Rock Star,38000000.00,16991902.00
10/14/2011,The Thing,38000000.00,16928670.00
2/2/1996,White Squall,38000000.00,10229300.00
10/10/2008,City of Ember,38000000.00,7871693.00
10/31/1997,Switchback,38000000.00,6482195.00
11/30/2001,Texas Rangers,38000000.00,623374.00
8/26/2008,Virgin Territory,38000000.00,0.00
5/18/2012,What to Expect When You're Expecting,37500000.00,41152203.00
9/14/2012,The Master,37500000.00,16247159.00
10/4/2008,The Express,37500000.00,9643725.00
11/21/2008,Twilight,37000000.00,192769854.00
8/7/2013,We're the Millers,37000000.00,150394119.00
9/17/2010,The Town,37000000.00,92186262.00
9/23/2011,Dolphin Tale,37000000.00,72286779.00
9/12/2008,Burn After Reading,37000000.00,60355347.00
4/4/2008,Nim's Island,37000000.00,48006762.00
2/26/2010,Cop Out,37000000.00,44875481.00
1/28/2011,The Rite,37000000.00,33047633.00
7/18/2008,Space Chimps,37000000.00,30105968.00
12/17/1999,Magnolia,37000000.00,22450975.00
5/29/2015,Aloha,37000000.00,21052030.00
12/31/2009,Obitaemyy ostrov,36500000.00,0.00
2/11/2011,Gnomeo and Juliet,36000000.00,99967670.00
2/15/2002,John Q,36000000.00,71026631.00
9/17/1999,Blue Streak,36000000.00,68208190.00
10/7/1983,Never Say Never Again,36000000.00,55432841.00
3/26/2010,Hot Tub Time Machine,36000000.00,50269859.00
5/2/1997,Breakdown,36000000.00,50129186.00
9/12/2014,Dolphin Tale 2,36000000.00,42024533.00
4/4/2003,A Man Apart,36000000.00,26500000.00
2/25/2000,Reindeer Games,36000000.00,23360779.00
12/24/1999,Snow Falling on Cedars,36000000.00,14378353.00
12/20/1996,Ghosts of Mississippi,36000000.00,13052741.00
10/24/1997,Gattaca,36000000.00,12339633.00
1/28/2000,Isn't She Great,36000000.00,2954405.00
5/6/2011,There Be Dragons,36000000.00,1069334.00
12/31/2016,Yip Man 3,36000000.00,0.00
3/28/2003,Head of State,35200000.00,37788228.00
6/5/2009,The Hangover,35000000.00,277322503.00
11/20/2009,The Blind Side,35000000.00,255959475.00
6/23/1989,Batman,35000000.00,248972777.00
6/10/1999,Austin Powers: The Spy Who Shagged Me,35000000.00,205957794.00
12/22/2010,True Grit,35000000.00,171050328.00
9/18/1998,Rush Hour,35000000.00,141153686.00
5/15/1992,Lethal Weapon 3,35000000.00,139799547.00
2/8/2013,Identity Thief,35000000.00,134506920.00
6/30/2006,The Devil Wears Prada,35000000.00,124740460.00
7/8/2011,Horrible Bosses,35000000.00,117538559.00
3/30/2001,Spy Kids,35000000.00,112692062.00
7/17/2015,Trainwreck,35000000.00,110008260.00
12/13/2013,Saving Mr. Banks,35000000.00,83299761.00
12/7/1979,Star Trek: The Motion Picture,35000000.00,82258456.00
3/21/2008,21,35000000.00,81159365.00
5/3/2008,What Happens in Vegas...,35000000.00,80277646.00
11/15/1991,Cape Fear,35000000.00,79091969.00
11/15/1996,The English Patient,35000000.00,78651430.00
3/25/2005,Guess Who,35000000.00,67962333.00
12/21/2012,This is 40,35000000.00,67544505.00
9/19/1997,L.A. Confidential,35000000.00,64604977.00
7/29/2005,Sky High,35000000.00,63939454.00
9/19/1997,In & Out,35000000.00,63826569.00
4/30/2010,A Nightmare on Elm Street,35000000.00,63075011.00
8/18/2000,The Cell,35000000.00,61280963.00
7/7/1995,Species,35000000.00,60000401.00
10/8/2010,Secretariat,35000000.00,59699513.00
4/7/2006,The Benchwarmers,35000000.00,57651794.00
3/13/1998,The Man in the Iron Mask,35000000.00,56876365.00
7/22/2011,Friends with Benefits,35000000.00,55802754.00
3/23/2007,TMNT,35000000.00,54149098.00
10/24/2003,Radio,35000000.00,52333738.00
11/25/2009,Old Dogs,35000000.00,49492060.00
5/22/2015,Poltergeist,35000000.00,47425125.00
1/23/2009,Underworld 3: Rise of the Lycans,35000000.00,45802315.00
11/18/1992,Malcolm X,35000000.00,44707772.00
7/29/2005,Must Love Dogs,35000000.00,43894863.00
7/3/2007,License to Wed,35000000.00,43799818.00
2/28/1997,Donnie Brasco,35000000.00,41954997.00
10/17/2008,Max Payne,35000000.00,40687294.00
3/26/2004,The Ladykillers,35000000.00,39692139.00
3/15/2002,Resident Evil,35000000.00,39532308.00
5/6/2011,Something Borrowed,35000000.00,39046489.00
12/1/2006,The Nativity Story,35000000.00,37629831.00
10/28/2011,In Time,35000000.00,37553932.00
4/23/2010,The Back-up Plan,35000000.00,37490007.00
11/9/2011,J. Edgar,35000000.00,37306030.00
11/17/2000,Bounce,35000000.00,36805288.00
5/8/2015,Hot Pursuit,35000000.00,34580201.00
12/3/2004,Closer,35000000.00,33987757.00
11/21/2001,Black Knight,35000000.00,33422806.00
12/23/1994,Street Fighter,35000000.00,33210975.00
7/22/2005,The Bad News Bears,35000000.00,32868349.00
12/27/2002,The Pianist,35000000.00,32519322.00
5/6/2005,House of Wax,35000000.00,32064800.00
10/19/2001,From Hell,35000000.00,31598308.00
8/15/2008,Mirrors,35000000.00,30691439.00
2/22/2002,Queen of the Damned,35000000.00,30307804.00
8/20/2010,Nanny McPhee and the Big Bang,35000000.00,29011215.00
1/25/2008,Untraceable,35000000.00,28687835.00
11/21/1990,Predator 2,35000000.00,28317513.00
9/23/2011,Abduction,35000000.00,28087155.00
12/5/1980,Flash Gordon,35000000.00,27107960.00
3/28/2008,Superhero Movie,35000000.00,26638520.00
2/12/1999,Blast from the Past,35000000.00,26494611.00
10/19/2012,Alex Cross,35000000.00,25888412.00
3/26/2004,Jersey Girl,35000000.00,25266129.00
11/21/1997,Midnight in the Garden of Good and Evil,35000000.00,25078937.00
11/9/2001,Heist,35000000.00,23483357.00
4/9/2004,Ella Enchanted,35000000.00,22913677.00
12/25/1992,Hoffa,35000000.00,22867875.00
7/25/2008,The X-Files: I Want to Believe,35000000.00,20982478.00
8/24/2012,Premium Rush,35000000.00,20275446.00
1/18/2013,Broken City,35000000.00,19701164.00
8/19/2005,Valiant,35000000.00,19478106.00
2/23/2000,Wonder Boys,35000000.00,19389454.00
2/25/2005,Cursed,35000000.00,19294901.00
12/21/2007,Walk Hard: The Dewey Cox Story,35000000.00,18317151.00
9/20/2002,The Four Feathers,35000000.00,18306166.00
4/30/2010,Furry Vengeance,35000000.00,17630465.00
1/25/2013,Parker,35000000.00,17616641.00
9/17/2004,Wimbledon,35000000.00,16862585.00
9/15/2000,Bait,35000000.00,15325127.00
12/8/2000,Dungeons and Dragons,35000000.00,15185241.00
11/9/2007,Lions for Lambs,35000000.00,14998070.00
1/18/1991,Flight of the Intruder,35000000.00,14471440.00
5/27/2011,The Tree of Life,35000000.00,13305665.00
8/17/2001,American Outlaws,35000000.00,13264986.00
8/11/2006,Zoom,35000000.00,11631245.00
12/25/2001,The Shipping News,35000000.00,11405825.00
12/18/2009,The Young Victoria,35000000.00,11001272.00
3/28/2014,Sabotage,35000000.00,10508518.00
9/11/2009,Whiteout,35000000.00,10275638.00
3/6/2015,Unfinished Business,35000000.00,10219501.00
11/22/2006,The Fountain,35000000.00,10144010.00
9/4/1998,Knock Off,35000000.00,10076136.00
11/29/2013,Mandela: Long Walk to Freedom,35000000.00,8323085.00
12/5/2008,Punisher: War Zone,35000000.00,8050977.00
9/5/2003,The Order,35000000.00,7659747.00
11/10/2006,A Good Year,35000000.00,7459300.00
11/6/2002,Femme Fatale,35000000.00,6592103.00
5/2/1997,Warriors of Virtue,35000000.00,6448817.00
9/30/2015,The Walk,35000000.00,6430676.00
9/26/2003,Luther,35000000.00,5781086.00
1/21/2010,Biutiful,35000000.00,5101237.00
2/21/1992,Radio Flyer,35000000.00,4651977.00
4/16/1993,Bound by Honor,35000000.00,4496583.00
2/28/1997,Smilla's Sense of Snow,35000000.00,2221994.00
10/3/1986,Playing for Keeps,35000000.00,2000000.00
1/1/1980,Lion of the Desert,35000000.00,1500000.00
4/19/1996,Le hussard sur le toit,35000000.00,1286429.00
11/24/1999,Ride With the Devil,35000000.00,630779.00
9/22/2006,Bandidas,35000000.00,0.00
12/31/2008,Black Water Transit,35000000.00,0.00
3/13/2015,The Lovers,35000000.00,0.00
12/25/2011,The Darkest Hour,34800000.00,21443494.00
9/19/2014,The Maze Runner,34000000.00,102427862.00
4/10/2015,The Longest Ride,34000000.00,37446117.00
9/17/1993,The Age of Innocence,34000000.00,32014993.00
8/14/2009,Gake no ue no Ponyo,34000000.00,15090399.00
9/1/1999,Chill Factor,34000000.00,11263966.00
8/27/1999,The Astronaut's Wife,34000000.00,10672566.00
5/5/2000,I Dreamed of Africa,34000000.00,6543194.00
9/5/2014,Thunder and the House of Magic,34000000.00,4091.00
12/4/1981,Reds,33500000.00,50000000.00
12/11/1992,A Few Good Men,33000000.00,140525790.00
6/2/2000,Big Momma's House,33000000.00,117559438.00
3/16/2001,Exit Wounds,33000000.00,51758599.00
7/27/2012,Step Up Revolution,33000000.00,35074677.00
8/18/2006,Snakes on a Plane,33000000.00,34020814.00
4/16/2004,The Punisher,33000000.00,33571379.00
9/8/2000,The Watcher,33000000.00,28946615.00
4/27/2012,Safe,33000000.00,17142080.00
3/14/2008,Doomsday,33000000.00,11008770.00
4/23/1999,Pushing Tin,33000000.00,8408835.00
5/12/2006,Goal! The Dream Begins,33000000.00,4283255.00
7/31/2015,The Young and Prodigious T.S. Spivet,33000000.00,176847.00
11/13/2015,Rings,33000000.00,0.00
5/25/1983,Star Wars Ep. VI: Return of the Jedi,32500000.00,309125409.00
5/13/2011,Bridesmaids,32500000.00,169106725.00
12/10/2008,The Reader,32500000.00,34194407.00
4/26/2013,The Big Wedding,32500000.00,21819348.00
2/24/2012,Wanderlust,32500000.00,17288155.00
11/7/2003,Elf,32000000.00,173398518.00
7/5/1996,Phenomenon,32000000.00,104632573.00
6/12/2013,This is the End,32000000.00,101470202.00
1/18/2002,Snow Dogs,32000000.00,81150692.00
6/16/2006,Nacho Libre,32000000.00,80197993.00
11/23/1988,Scrooged,32000000.00,59450353.00
8/27/2010,Takers,32000000.00,57744720.00
4/1/2011,Source Code,32000000.00,54712227.00
9/10/1999,Stigmata,32000000.00,50041732.00
11/10/2000,Men of Honor,32000000.00,48814909.00
9/2/2005,The Transporter 2,32000000.00,43095600.00
2/18/2011,Big Mommas: Like Father Like Son,32000000.00,37915414.00
2/23/2007,The Number 23,32000000.00,35193167.00
1/15/1993,Alive,32000000.00,34327309.00
12/14/1979,1941,32000000.00,34175000.00
10/21/2005,Dreamer: Inspired by a True Story,32000000.00,33022286.00
9/23/2005,A History of Violence,32000000.00,31493782.00
3/15/2013,The Incredible Burt Wonderstone,32000000.00,22537881.00
2/10/1995,The Quick and the Dead,32000000.00,18543650.00
4/30/2004,Laws of Attraction,32000000.00,17848322.00
9/3/2010,Going the Distance,32000000.00,17804299.00
10/22/1999,Bringing Out The Dead,32000000.00,16640210.00
3/19/2010,Repo Men,32000000.00,13794835.00
9/14/2007,D-War,32000000.00,10977721.00
9/6/1996,Bogus,32000000.00,4340826.00
3/26/1997,Cats Don't Dance,32000000.00,3562749.00
12/8/1999,Cradle Will Rock,32000000.00,2899970.00
12/15/2006,The Good German,32000000.00,1308696.00
12/31/2004,George and the Dragon,32000000.00,0.00
8/15/1979,Apocalypse Now,31500000.00,78800000.00
11/2/2012,Flight,31000000.00,93772375.00
12/18/1985,Out of Africa,31000000.00,79096868.00
6/29/1979,Moonraker,31000000.00,70300000.00
3/7/2014,The Grand Budapest Hotel,31000000.00,59076019.00
7/29/2015,Vacation,31000000.00,58787835.00
7/18/1990,Arachnophobia,31000000.00,53208180.00
4/28/2000,Frequency,31000000.00,44983704.00
9/28/2001,Hearts in Atlantis,31000000.00,24185781.00
1/22/2010,Extraordinary Measures,31000000.00,12482741.00
10/20/1995,Get Shorty,30250000.00,71752669.00
6/8/1984,Ghostbusters,30000000.00,242212467.00
11/22/1995,Toy Story,30000000.00,191652928.00
12/27/2002,Chicago,30000000.00,170687518.00
6/25/1999,Big Daddy,30000000.00,163479795.00
8/10/2001,American Pie 2,30000000.00,145096820.00
2/10/2012,The Vow,30000000.00,125014030.00
6/10/1994,Speed,30000000.00,120360822.00
8/16/2013,Lee Daniels' The Butler,30000000.00,116632095.00
9/29/2000,Remember the Titans,30000000.00,115654751.00
8/14/2009,District 9,30000000.00,115646235.00
6/18/2004,Dodgeball: A True Underdog Story,30000000.00,114326736.00
11/22/1991,The Addams Family,30000000.00,113502246.00
3/2/1990,The Hunt for Red October,30000000.00,113485385.00
11/10/1995,Ace Ventura: When Nature Calls,30000000.00,108344348.00
8/3/2001,The Princess Diaries,30000000.00,108244774.00
3/5/1999,Analyze This,30000000.00,106823373.00
9/20/1996,The First Wives Club,30000000.00,105444419.00
12/15/2004,Million Dollar Baby,30000000.00,100422786.00
9/22/1995,Se7en,30000000.00,100058010.00
10/8/2003,Mystic River,30000000.00,90135191.00
11/10/1999,Pokemon: The First Movie,30000000.00,85744662.00
11/19/2004,SpongeBob SquarePants: The Movie,30000000.00,85416609.00
12/4/2009,Up in the Air,30000000.00,83823381.00
6/25/2004,The Notebook,30000000.00,81001787.00
4/10/2009,Hannah Montana the Movie,30000000.00,79559647.00
1/13/2008,27 Dresses,30000000.00,76806312.00
11/17/2000,Rugrats in Paris,30000000.00,76501438.00
12/25/1991,The Prince of Tides,30000000.00,74787599.00
8/12/2005,Four Brothers,30000000.00,74494381.00
9/28/2012,Looper,30000000.00,66486205.00
12/23/1994,Legends of the Fall,30000000.00,66484854.00
2/1/2013,Warm Bodies,30000000.00,66380662.00
12/13/2002,About Schmidt,30000000.00,65005217.00
1/17/2014,The Nut Job,30000000.00,64251538.00
2/16/2001,Down to Earth,30000000.00,64172251.00
8/4/1995,Babe,30000000.00,63634380.00
8/8/2012,Hope Springs,30000000.00,63536011.00
4/18/2008,Forgetting Sarah Marshall,30000000.00,62932375.00
10/8/2004,Friday Night Lights,30000000.00,61188085.00
4/25/2008,Baby Mama,30000000.00,60321790.00
5/29/1998,Hope Floats,30000000.00,60033780.00
1/9/2009,Bride Wars,30000000.00,58715510.00
8/20/2004,Without a Paddle,30000000.00,58156435.00
4/23/2004,13 Going On 30,30000000.00,57139723.00
5/20/2011,Midnight in Paris,30000000.00,56816662.00
10/5/2005,Wallace & Gromit: The Curse of the Were-Rabbit,30000000.00,56068547.00
12/21/2007,P.S. I Love You,30000000.00,53695808.00
9/16/2005,The Corpse Bride,30000000.00,53359111.00
5/14/2010,Letters to Juliet,30000000.00,53032453.00
4/6/2001,Blow,30000000.00,52990775.00
2/12/1999,Message in a Bottle,30000000.00,52799004.00
7/24/2015,Southpaw,30000000.00,52316554.00
7/3/2002,Like Mike,30000000.00,51432423.00
12/7/2007,Atonement,30000000.00,50980159.00
3/18/1994,Naked Gun 33 1/3: The Final Insult,30000000.00,50825302.00
6/9/1989,Star Trek V: The Final Frontier,30000000.00,50531965.00
5/24/1985,A View to a Kill,30000000.00,49667091.00
1/14/2005,Racing Stripes,30000000.00,49186871.00
4/13/2012,The Three Stooges,30000000.00,44338224.00
7/21/2000,Pokemon 2000,30000000.00,43746923.00
9/22/1989,Black Rain,30000000.00,43140147.00
1/13/2006,Glory Road,30000000.00,42647449.00
4/24/2015,The Age of Adaline,30000000.00,42629776.00
8/6/2010,Step Up 3D,30000000.00,42400223.00
5/29/2009,Drag Me To Hell,30000000.00,42100625.00
4/13/2012,The Cabin in the Woods,30000000.00,42073277.00
9/19/2003,Secondhand Lions,30000000.00,42023715.00
11/10/2006,Stranger Than Fiction,30000000.00,40435190.00
4/8/2011,Hanna,30000000.00,40259119.00
8/16/2002,Blue Crush,30000000.00,40118420.00
10/19/2007,30 Days of Night,30000000.00,39568996.00
12/19/1986,Little Shop of Horrors,30000000.00,38747385.00
9/15/2006,Gridiron Gang,30000000.00,38432823.00
7/20/1988,Midnight Run,30000000.00,38413606.00
1/25/2008,Meet the Spartans,30000000.00,38233676.00
11/13/1987,The Running Man,30000000.00,37743350.00
9/13/2013,The Family,30000000.00,36918811.00
11/21/1997,Mortal Kombat: Annihilation,30000000.00,35927406.00
7/1/2011,Larry Crowne,30000000.00,35608245.00
10/18/2013,Carrie,30000000.00,35266619.00
4/1/2006,Take the Lead,30000000.00,34742066.00
11/24/2010,Love and Other Drugs,30000000.00,32367005.00
6/3/2015,Entourage,30000000.00,32363404.00
6/1/2001,What's the Worst That Could Happen?,30000000.00,32267774.00
2/8/2013,Side Effects,30000000.00,32172757.00
9/9/2009,9,30000000.00,31749894.00
7/2/2014,Deliver Us from Evil,30000000.00,30577122.00
8/1/2014,Get on Up,30000000.00,30569935.00
4/27/2012,The Five-Year Engagement,30000000.00,28700285.00
4/2/2004,The Prince & Me,30000000.00,28165882.00
7/15/2011,Winnie the Pooh,30000000.00,26692846.00
5/15/1998,Bulworth,30000000.00,26525834.00
6/13/2003,Dumb and Dumberer: When Harry Met Lloyd,30000000.00,26214846.00
8/4/1995,Virtuosity,30000000.00,23980766.00
9/18/1998,One True Thing,30000000.00,23209440.00
2/4/2011,Sanctum,30000000.00,23209310.00
7/21/2006,My Super Ex-Girlfriend,30000000.00,22530295.00
9/17/2004,Mr. 3000,30000000.00,21800302.00
11/19/2010,The Next Three Days,30000000.00,21148651.00
8/6/2004,Little Black Book,30000000.00,20422207.00
1/19/2005,Assault On Precinct 13,30000000.00,20040895.00
10/4/2013,Runner Runner,30000000.00,19316646.00
2/6/1998,The Replacement Killers,30000000.00,18967571.00
3/3/2006,Ultraviolet,30000000.00,18522064.00
10/21/2005,North Country,30000000.00,18324242.00
8/19/2011,Fright Night,30000000.00,18298649.00
7/17/2002,Eight Legged Freaks,30000000.00,17266505.00
7/19/1996,Fled,30000000.00,17192205.00
6/4/2010,Splice,30000000.00,17010170.00
4/18/2008,88 Minutes,30000000.00,16930884.00
4/9/2004,The Whole Ten Yards,30000000.00,16323969.00
8/1/1986,Howard the Duck,30000000.00,16295774.00
10/24/2008,Pride and Glory,30000000.00,15740721.00
8/26/2005,The Cave,30000000.00,14888028.00
4/30/2004,Godsend,30000000.00,14334645.00
6/20/2003,Alex & Emma,30000000.00,14208384.00
9/3/2004,Wicker Park,30000000.00,13001257.00
12/25/2005,The New World,30000000.00,12712093.00
1/18/2013,The Last Stand,30000000.00,12050299.00
1/15/1999,In Dreams,30000000.00,11927682.00
3/12/1999,Wing Commander,30000000.00,11578022.00
1/12/2001,Antitrust,30000000.00,10965209.00
3/8/2013,Dead Man Down,30000000.00,10895295.00
4/29/2011,Hoodwinked Too: Hood vs. Evil,30000000.00,10143779.00
4/8/2009,Dragonball Evolution,30000000.00,9362785.00
9/24/2004,First Daughter,30000000.00,9055010.00
9/9/2005,An Unfinished Life,30000000.00,8535575.00
12/25/2009,The Imaginarium of Doctor Parnassus,30000000.00,7689607.00
12/17/2010,Barney's Version,30000000.00,7502560.00
9/20/2002,Trapped,30000000.00,6916869.00
6/1/1984,Once Upon a Time in America,30000000.00,5321508.00
1/22/1999,Gloria,30000000.00,4167493.00
9/21/2007,The Assassination of Jesse James by the Coward Robert Ford,30000000.00,3909149.00
12/29/2004,The Merchant of Venice,30000000.00,3765585.00
4/2/2003,The Good Thief,30000000.00,3517797.00
8/17/2005,Supercross,30000000.00,3102550.00
12/29/2006,Miss Potter,30000000.00,2975649.00
5/5/2006,Wu ji,30000000.00,669625.00
9/23/2011,Machine Gun Preacher,30000000.00,538690.00
6/15/2007,DOA: Dead or Alive,30000000.00,480314.00
12/31/2009,Le Petit Nicolas,30000000.00,201857.00
10/7/2011,Xinhai geming,30000000.00,135739.00
1/30/2015,Wild Card,30000000.00,3200.00
6/5/2015,United Passions,30000000.00,918.00
12/31/2010,Konferenz der Tiere,30000000.00,0.00
12/31/2014,Grace of Monaco,30000000.00,0.00
12/14/2007,Goodbye Bafana,30000000.00,0.00
12/31/2003,Ripley's Game,30000000.00,0.00
12/31/2013,Space Pirate Captain Harlock,30000000.00,0.00
5/15/2015,Pitch Perfect 2,29000000.00,183785415.00
11/18/2005,Walk the Line,29000000.00,119519402.00
12/27/1995,Twelve Monkeys,29000000.00,57097229.00
9/12/2003,Once Upon a Time in Mexico,29000000.00,56330657.00
4/14/2000,Keeping the Faith,29000000.00,37036404.00
2/13/1998,The Borrowers,29000000.00,22359293.00
12/5/2008,Frost/Nixon,29000000.00,18622031.00
11/12/2004,Seed of Chucky,29000000.00,17016190.00
8/23/2002,Serving Sara,29000000.00,16930185.00
12/31/2002,Confessions of a Dangerous Mind,29000000.00,16003576.00
8/26/2009,Taking Woodstock,29000000.00,7460204.00
11/6/1987,Cry Freedom,29000000.00,5899797.00
9/24/1999,Mumford,28700000.00,4559569.00
3/4/2005,The Jacket,28500000.00,6301131.00
11/11/1992,Aladdin,28000000.00,208577270.00
5/23/1984,Indiana Jones and the Temple of Doom,28000000.00,175083524.00
8/14/2015,Straight Outta Compton,28000000.00,160902085.00
11/20/1998,The Rugrats Movie,28000000.00,100491683.00
7/15/1988,Die Hard,28000000.00,80639179.00
4/6/2001,Along Came a Spider,28000000.00,74058698.00
2/14/2013,Safe Haven,28000000.00,71399120.00
11/7/2008,Role Models,28000000.00,67294270.00
10/10/2014,Alexander and the Terrible Horrible No Good Very Bad Day,28000000.00,66954149.00
2/6/2004,Miracle,28000000.00,64378093.00
1/28/2013,Last Vegas,28000000.00,63914167.00
1/26/2001,The Wedding Planner,28000000.00,60400856.00
3/19/2004,Dawn of the Dead,28000000.00,58990765.00
6/26/1981,For Your Eyes Only,28000000.00,54800000.00
12/14/2001,The Royal Tenenbaums,28000000.00,52353636.00
4/25/2003,Identity,28000000.00,52131264.00
10/5/2001,Serendipity,28000000.00,50255310.00
4/16/2010,Kick-Ass,28000000.00,48071303.00
9/28/2001,Zoolander,28000000.00,45172250.00
9/16/1994,Timecop,28000000.00,44327925.00
7/27/2007,No Reservations,28000000.00,43107979.00
7/16/1993,Hocus Pocus,28000000.00,39360491.00
11/11/2005,Pride & Prejudice,28000000.00,38372662.00
8/12/2011,30 Minutes or Less,28000000.00,37053924.00
12/22/2000,Dracula 2000,28000000.00,33000377.00
6/25/1982,Blade Runner,28000000.00,32656328.00
4/7/1995,Rob Roy,28000000.00,31341940.00
2/21/2014,3 Days to Kill,28000000.00,30697999.00
8/16/2013,Kick-Ass 2,28000000.00,28795985.00
10/12/2007,We Own the Night,28000000.00,28563179.00
9/19/2014,A Walk Among the Tombstones,28000000.00,26017685.00
1/15/2010,The Spy Next Door,28000000.00,24307106.00
4/25/2014,Brick Mansions,28000000.00,20396829.00
5/12/2006,Just My Luck,28000000.00,17326650.00
10/13/2000,Lost Souls,28000000.00,16779636.00
4/18/2003,Winged Migration,28000000.00,10762178.00
10/1/1999,Mystery Alaska,28000000.00,8888143.00
8/24/2001,John Carpenter's Ghosts of Mars,28000000.00,8434601.00
7/11/1997,A Simple Wish,28000000.00,8119205.00
12/25/1997,Kundun,28000000.00,5532301.00
10/3/2008,How to Lose Friends & Alienate People,28000000.00,2775593.00
12/31/2007,Alatriste,28000000.00,0.00
6/1/2007,Knocked Up,27500000.00,148761765.00
6/10/1983,Octopussy,27500000.00,62440579.00
6/26/2009,My Sister's Keeper,27500000.00,49200230.00
2/8/2008,Welcome Home Roscoe Jenkins,27500000.00,42168445.00
1/13/2012,Joyful Noise,27500000.00,30932113.00
12/14/1984,A Passage to India,27500000.00,27187653.00
12/25/2006,Notes on a Scandal,27500000.00,17510118.00
10/19/2007,Rendition,27500000.00,9736045.00
10/28/2011,Anonymous,27500000.00,4463292.00
3/18/2011,Limitless,27000000.00,79249455.00
12/6/1991,Star Trek VI: The Undiscovered Country,27000000.00,74888996.00
6/7/2002,The Divine Secrets of the Ya-Ya Sisterhood,27000000.00,69586544.00
10/3/1997,Kiss the Girls,27000000.00,60491560.00
6/20/1980,The Blues Brothers,27000000.00,57229890.00
8/6/2008,The Sisterhood of the Traveling Pants 2,27000000.00,44089964.00
12/25/1994,The Jungle Book,27000000.00,43054607.00
5/17/2002,About a Boy,27000000.00,40803000.00
8/19/2011,Spy Kids: All the Time in the World,27000000.00,38536376.00
7/16/1999,Lake Placid,27000000.00,31770413.00
4/7/2006,Lucky Number Slevin,27000000.00,22495466.00
10/21/1983,The Right Stuff,27000000.00,21192102.00
7/20/1984,Die Unendliche Geschichte,27000000.00,20158808.00
